unique_paragraph_id,participant_id,unique_trial_id,RC,MW,regime
the_voynich_manuscript_2.0,s10052,s10052_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10059,s10059_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10073,s10073_the_voynich_manuscript_2.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10084,s10084_the_voynich_manuscript_2.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10089,s10089_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10094,s10094_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10100,s10100_the_voynich_manuscript_2.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10103,s10103_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10110,s10110_the_voynich_manuscript_2.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10117,s10117_the_voynich_manuscript_2.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10121,s10121_the_voynich_manuscript_2.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10125,s10125_the_voynich_manuscript_2.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10138,s10138_the_voynich_manuscript_2.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10139,s10139_the_voynich_manuscript_2.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10141,s10141_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10144,s10144_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10145,s10145_the_voynich_manuscript_2.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10148,s10148_the_voynich_manuscript_2.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10153,s10153_the_voynich_manuscript_2.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10156,s10156_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10173,s10173_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10177,s10177_the_voynich_manuscript_2.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10178,s10178_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10183,s10183_the_voynich_manuscript_2.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10185,s10185_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10186,s10186_the_voynich_manuscript_2.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10188,s10188_the_voynich_manuscript_2.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10192,s10192_the_voynich_manuscript_2.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10195,s10195_the_voynich_manuscript_2.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10197,s10197_the_voynich_manuscript_2.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10200,s10200_the_voynich_manuscript_2.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_2.0,s10202,s10202_the_voynich_manuscript_2.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10014,s10014_the_voynich_manuscript_3.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10052,s10052_the_voynich_manuscript_3.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10059,s10059_the_voynich_manuscript_3.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10073,s10073_the_voynich_manuscript_3.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10084,s10084_the_voynich_manuscript_3.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10089,s10089_the_voynich_manuscript_3.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10094,s10094_the_voynich_manuscript_3.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10100,s10100_the_voynich_manuscript_3.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10103,s10103_the_voynich_manuscript_3.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10110,s10110_the_voynich_manuscript_3.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10117,s10117_the_voynich_manuscript_3.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10121,s10121_the_voynich_manuscript_3.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10125,s10125_the_voynich_manuscript_3.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10138,s10138_the_voynich_manuscript_3.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10139,s10139_the_voynich_manuscript_3.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10141,s10141_the_voynich_manuscript_3.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10144,s10144_the_voynich_manuscript_3.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10145,s10145_the_voynich_manuscript_3.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10148,s10148_the_voynich_manuscript_3.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10153,s10153_the_voynich_manuscript_3.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10156,s10156_the_voynich_manuscript_3.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10173,s10173_the_voynich_manuscript_3.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10177,s10177_the_voynich_manuscript_3.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10178,s10178_the_voynich_manuscript_3.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10183,s10183_the_voynich_manuscript_3.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10185,s10185_the_voynich_manuscript_3.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10186,s10186_the_voynich_manuscript_3.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10188,s10188_the_voynich_manuscript_3.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10192,s10192_the_voynich_manuscript_3.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10195,s10195_the_voynich_manuscript_3.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10197,s10197_the_voynich_manuscript_3.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10200,s10200_the_voynich_manuscript_3.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_3.0,s10202,s10202_the_voynich_manuscript_3.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10014,s10014_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10052,s10052_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10059,s10059_the_voynich_manuscript_6.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10073,s10073_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10084,s10084_the_voynich_manuscript_6.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10089,s10089_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10094,s10094_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10100,s10100_the_voynich_manuscript_6.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10103,s10103_the_voynich_manuscript_6.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10110,s10110_the_voynich_manuscript_6.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10117,s10117_the_voynich_manuscript_6.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10121,s10121_the_voynich_manuscript_6.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10125,s10125_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10138,s10138_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10139,s10139_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10141,s10141_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10144,s10144_the_voynich_manuscript_6.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10145,s10145_the_voynich_manuscript_6.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10148,s10148_the_voynich_manuscript_6.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10153,s10153_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10156,s10156_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10173,s10173_the_voynich_manuscript_6.0,0,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10177,s10177_the_voynich_manuscript_6.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10178,s10178_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10183,s10183_the_voynich_manuscript_6.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10185,s10185_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10186,s10186_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10188,s10188_the_voynich_manuscript_6.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10192,s10192_the_voynich_manuscript_6.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10195,s10195_the_voynich_manuscript_6.0,0,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10197,s10197_the_voynich_manuscript_6.0,1,1,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10200,s10200_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
the_voynich_manuscript_6.0,s10202,s10202_the_voynich_manuscript_6.0,1,0,test_seen_subject_unseen_item
history_of_film_2.0,s10081,s10081_history_of_film_2.0,0,1,test_unseen_subject_seen_item
history_of_film_2.0,s10111,s10111_history_of_film_2.0,1,0,test_unseen_subject_seen_item
history_of_film_2.0,s10115,s10115_history_of_film_2.0,0,1,test_unseen_subject_seen_item
history_of_film_2.0,s10158,s10158_history_of_film_2.0,1,0,test_unseen_subject_seen_item
history_of_film_2.0,s10159,s10159_history_of_film_2.0,1,1,test_unseen_subject_seen_item
history_of_film_2.0,s10160,s10160_history_of_film_2.0,1,1,test_unseen_subject_seen_item
history_of_film_2.0,s10165,s10165_history_of_film_2.0,1,0,test_unseen_subject_seen_item
history_of_film_2.0,s10180,s10180_history_of_film_2.0,1,1,test_unseen_subject_seen_item
history_of_film_2.0,s10181,s10181_history_of_film_2.0,1,1,test_unseen_subject_seen_item
history_of_film_2.0,s10196,s10196_history_of_film_2.0,1,1,test_unseen_subject_seen_item
history_of_film_3.0,s10081,s10081_history_of_film_3.0,1,1,test_unseen_subject_seen_item
history_of_film_3.0,s10111,s10111_history_of_film_3.0,1,1,test_unseen_subject_seen_item
history_of_film_3.0,s10115,s10115_history_of_film_3.0,0,1,test_unseen_subject_seen_item
history_of_film_3.0,s10158,s10158_history_of_film_3.0,1,0,test_unseen_subject_seen_item
history_of_film_3.0,s10159,s10159_history_of_film_3.0,1,1,test_unseen_subject_seen_item
history_of_film_3.0,s10160,s10160_history_of_film_3.0,0,0,test_unseen_subject_seen_item
history_of_film_3.0,s10165,s10165_history_of_film_3.0,0,1,test_unseen_subject_seen_item
history_of_film_3.0,s10180,s10180_history_of_film_3.0,1,1,test_unseen_subject_seen_item
history_of_film_3.0,s10181,s10181_history_of_film_3.0,0,1,test_unseen_subject_seen_item
history_of_film_3.0,s10196,s10196_history_of_film_3.0,1,0,test_unseen_subject_seen_item
history_of_film_4.0,s10081,s10081_history_of_film_4.0,0,1,test_unseen_subject_seen_item
history_of_film_4.0,s10111,s10111_history_of_film_4.0,1,1,test_unseen_subject_seen_item
history_of_film_4.0,s10115,s10115_history_of_film_4.0,0,1,test_unseen_subject_seen_item
history_of_film_4.0,s10158,s10158_history_of_film_4.0,1,1,test_unseen_subject_seen_item
history_of_film_4.0,s10159,s10159_history_of_film_4.0,0,1,test_unseen_subject_seen_item
history_of_film_4.0,s10165,s10165_history_of_film_4.0,0,0,test_unseen_subject_seen_item
history_of_film_4.0,s10180,s10180_history_of_film_4.0,0,1,test_unseen_subject_seen_item
history_of_film_4.0,s10181,s10181_history_of_film_4.0,0,0,test_unseen_subject_seen_item
history_of_film_4.0,s10196,s10196_history_of_film_4.0,1,0,test_unseen_subject_seen_item
history_of_film_5.0,s10081,s10081_history_of_film_5.0,1,1,test_unseen_subject_seen_item
history_of_film_5.0,s10111,s10111_history_of_film_5.0,1,1,test_unseen_subject_seen_item
history_of_film_5.0,s10115,s10115_history_of_film_5.0,0,1,test_unseen_subject_seen_item
history_of_film_5.0,s10158,s10158_history_of_film_5.0,0,1,test_unseen_subject_seen_item
history_of_film_5.0,s10159,s10159_history_of_film_5.0,1,1,test_unseen_subject_seen_item
history_of_film_5.0,s10160,s10160_history_of_film_5.0,0,1,test_unseen_subject_seen_item
history_of_film_5.0,s10165,s10165_history_of_film_5.0,0,0,test_unseen_subject_seen_item
history_of_film_5.0,s10180,s10180_history_of_film_5.0,0,1,test_unseen_subject_seen_item
history_of_film_5.0,s10181,s10181_history_of_film_5.0,1,1,test_unseen_subject_seen_item
history_of_film_5.0,s10196,s10196_history_of_film_5.0,1,0,test_unseen_subject_seen_item
history_of_film_7.0,s10081,s10081_history_of_film_7.0,0,0,test_unseen_subject_seen_item
history_of_film_7.0,s10111,s10111_history_of_film_7.0,1,1,test_unseen_subject_seen_item
history_of_film_7.0,s10115,s10115_history_of_film_7.0,0,1,test_unseen_subject_seen_item
history_of_film_7.0,s10158,s10158_history_of_film_7.0,0,1,test_unseen_subject_seen_item
history_of_film_7.0,s10159,s10159_history_of_film_7.0,0,1,test_unseen_subject_seen_item
history_of_film_7.0,s10160,s10160_history_of_film_7.0,0,1,test_unseen_subject_seen_item
history_of_film_7.0,s10165,s10165_history_of_film_7.0,1,0,test_unseen_subject_seen_item
history_of_film_7.0,s10180,s10180_history_of_film_7.0,1,1,test_unseen_subject_seen_item
history_of_film_7.0,s10181,s10181_history_of_film_7.0,0,1,test_unseen_subject_seen_item
history_of_film_7.0,s10196,s10196_history_of_film_7.0,1,0,test_unseen_subject_seen_item
history_of_film_8.0,s10081,s10081_history_of_film_8.0,0,1,test_unseen_subject_seen_item
history_of_film_8.0,s10111,s10111_history_of_film_8.0,0,1,test_unseen_subject_seen_item
history_of_film_8.0,s10115,s10115_history_of_film_8.0,1,1,test_unseen_subject_seen_item
history_of_film_8.0,s10158,s10158_history_of_film_8.0,1,1,test_unseen_subject_seen_item
history_of_film_8.0,s10159,s10159_history_of_film_8.0,1,1,test_unseen_subject_seen_item
history_of_film_8.0,s10160,s10160_history_of_film_8.0,1,0,test_unseen_subject_seen_item
history_of_film_8.0,s10165,s10165_history_of_film_8.0,1,0,test_unseen_subject_seen_item
history_of_film_8.0,s10180,s10180_history_of_film_8.0,0,0,test_unseen_subject_seen_item
history_of_film_8.0,s10181,s10181_history_of_film_8.0,0,1,test_unseen_subject_seen_item
history_of_film_8.0,s10196,s10196_history_of_film_8.0,1,0,test_unseen_subject_seen_item
history_of_film_9.0,s10081,s10081_history_of_film_9.0,1,0,test_unseen_subject_seen_item
history_of_film_9.0,s10111,s10111_history_of_film_9.0,1,0,test_unseen_subject_seen_item
history_of_film_9.0,s10115,s10115_history_of_film_9.0,0,1,test_unseen_subject_seen_item
history_of_film_9.0,s10158,s10158_history_of_film_9.0,1,0,test_unseen_subject_seen_item
history_of_film_9.0,s10159,s10159_history_of_film_9.0,1,1,test_unseen_subject_seen_item
history_of_film_9.0,s10160,s10160_history_of_film_9.0,1,0,test_unseen_subject_seen_item
history_of_film_9.0,s10165,s10165_history_of_film_9.0,1,1,test_unseen_subject_seen_item
history_of_film_9.0,s10180,s10180_history_of_film_9.0,0,1,test_unseen_subject_seen_item
history_of_film_9.0,s10181,s10181_history_of_film_9.0,0,1,test_unseen_subject_seen_item
history_of_film_9.0,s10196,s10196_history_of_film_9.0,1,0,test_unseen_subject_seen_item
pluto_0.0,s10081,s10081_pluto_0.0,0,1,test_unseen_subject_seen_item
pluto_0.0,s10111,s10111_pluto_0.0,0,1,test_unseen_subject_seen_item
pluto_0.0,s10115,s10115_pluto_0.0,0,1,test_unseen_subject_seen_item
pluto_0.0,s10158,s10158_pluto_0.0,0,1,test_unseen_subject_seen_item
pluto_0.0,s10159,s10159_pluto_0.0,1,0,test_unseen_subject_seen_item
pluto_0.0,s10160,s10160_pluto_0.0,0,1,test_unseen_subject_seen_item
pluto_0.0,s10165,s10165_pluto_0.0,1,0,test_unseen_subject_seen_item
pluto_0.0,s10180,s10180_pluto_0.0,0,1,test_unseen_subject_seen_item
pluto_0.0,s10181,s10181_pluto_0.0,0,1,test_unseen_subject_seen_item
pluto_0.0,s10196,s10196_pluto_0.0,1,1,test_unseen_subject_seen_item
pluto_1.0,s10081,s10081_pluto_1.0,1,0,test_unseen_subject_seen_item
pluto_1.0,s10111,s10111_pluto_1.0,0,0,test_unseen_subject_seen_item
pluto_1.0,s10115,s10115_pluto_1.0,0,1,test_unseen_subject_seen_item
pluto_1.0,s10158,s10158_pluto_1.0,0,0,test_unseen_subject_seen_item
pluto_1.0,s10159,s10159_pluto_1.0,0,1,test_unseen_subject_seen_item
pluto_1.0,s10160,s10160_pluto_1.0,1,0,test_unseen_subject_seen_item
pluto_1.0,s10165,s10165_pluto_1.0,1,0,test_unseen_subject_seen_item
pluto_1.0,s10180,s10180_pluto_1.0,1,1,test_unseen_subject_seen_item
pluto_1.0,s10181,s10181_pluto_1.0,0,1,test_unseen_subject_seen_item
pluto_1.0,s10196,s10196_pluto_1.0,1,0,test_unseen_subject_seen_item
pluto_2.0,s10081,s10081_pluto_2.0,1,0,test_unseen_subject_seen_item
pluto_2.0,s10111,s10111_pluto_2.0,0,1,test_unseen_subject_seen_item
pluto_2.0,s10115,s10115_pluto_2.0,1,1,test_unseen_subject_seen_item
pluto_2.0,s10158,s10158_pluto_2.0,1,0,test_unseen_subject_seen_item
pluto_2.0,s10159,s10159_pluto_2.0,1,0,test_unseen_subject_seen_item
pluto_2.0,s10160,s10160_pluto_2.0,1,0,test_unseen_subject_seen_item
pluto_2.0,s10165,s10165_pluto_2.0,1,1,test_unseen_subject_seen_item
pluto_2.0,s10180,s10180_pluto_2.0,1,1,test_unseen_subject_seen_item
pluto_2.0,s10181,s10181_pluto_2.0,0,1,test_unseen_subject_seen_item
pluto_2.0,s10196,s10196_pluto_2.0,1,0,test_unseen_subject_seen_item
pluto_3.0,s10081,s10081_pluto_3.0,1,1,test_unseen_subject_seen_item
pluto_3.0,s10111,s10111_pluto_3.0,0,1,test_unseen_subject_seen_item
pluto_3.0,s10115,s10115_pluto_3.0,1,0,test_unseen_subject_seen_item
pluto_3.0,s10158,s10158_pluto_3.0,1,0,test_unseen_subject_seen_item
pluto_3.0,s10159,s10159_pluto_3.0,1,1,test_unseen_subject_seen_item
pluto_3.0,s10160,s10160_pluto_3.0,0,0,test_unseen_subject_seen_item
pluto_3.0,s10165,s10165_pluto_3.0,1,0,test_unseen_subject_seen_item
pluto_3.0,s10180,s10180_pluto_3.0,1,1,test_unseen_subject_seen_item
pluto_3.0,s10181,s10181_pluto_3.0,1,1,test_unseen_subject_seen_item
pluto_3.0,s10196,s10196_pluto_3.0,1,0,test_unseen_subject_seen_item
pluto_4.0,s10081,s10081_pluto_4.0,1,0,test_unseen_subject_seen_item
pluto_4.0,s10111,s10111_pluto_4.0,1,1,test_unseen_subject_seen_item
pluto_4.0,s10115,s10115_pluto_4.0,1,1,test_unseen_subject_seen_item
pluto_4.0,s10158,s10158_pluto_4.0,1,0,test_unseen_subject_seen_item
pluto_4.0,s10159,s10159_pluto_4.0,1,0,test_unseen_subject_seen_item
pluto_4.0,s10160,s10160_pluto_4.0,1,0,test_unseen_subject_seen_item
pluto_4.0,s10165,s10165_pluto_4.0,1,0,test_unseen_subject_seen_item
pluto_4.0,s10180,s10180_pluto_4.0,1,0,test_unseen_subject_seen_item
pluto_4.0,s10181,s10181_pluto_4.0,1,1,test_unseen_subject_seen_item
pluto_4.0,s10196,s10196_pluto_4.0,1,0,test_unseen_subject_seen_item
pluto_5.0,s10081,s10081_pluto_5.0,1,0,test_unseen_subject_seen_item
pluto_5.0,s10111,s10111_pluto_5.0,1,1,test_unseen_subject_seen_item
pluto_5.0,s10115,s10115_pluto_5.0,1,0,test_unseen_subject_seen_item
pluto_5.0,s10158,s10158_pluto_5.0,1,1,test_unseen_subject_seen_item
pluto_5.0,s10159,s10159_pluto_5.0,1,1,test_unseen_subject_seen_item
pluto_5.0,s10160,s10160_pluto_5.0,1,0,test_unseen_subject_seen_item
pluto_5.0,s10165,s10165_pluto_5.0,1,1,test_unseen_subject_seen_item
pluto_5.0,s10180,s10180_pluto_5.0,1,0,test_unseen_subject_seen_item
pluto_5.0,s10181,s10181_pluto_5.0,1,1,test_unseen_subject_seen_item
pluto_5.0,s10196,s10196_pluto_5.0,1,0,test_unseen_subject_seen_item
pluto_6.0,s10081,s10081_pluto_6.0,1,0,test_unseen_subject_seen_item
pluto_6.0,s10111,s10111_pluto_6.0,1,0,test_unseen_subject_seen_item
pluto_6.0,s10115,s10115_pluto_6.0,1,0,test_unseen_subject_seen_item
pluto_6.0,s10158,s10158_pluto_6.0,1,1,test_unseen_subject_seen_item
pluto_6.0,s10159,s10159_pluto_6.0,0,1,test_unseen_subject_seen_item
pluto_6.0,s10160,s10160_pluto_6.0,1,0,test_unseen_subject_seen_item
pluto_6.0,s10165,s10165_pluto_6.0,0,1,test_unseen_subject_seen_item
pluto_6.0,s10180,s10180_pluto_6.0,0,1,test_unseen_subject_seen_item
pluto_6.0,s10181,s10181_pluto_6.0,0,1,test_unseen_subject_seen_item
pluto_6.0,s10196,s10196_pluto_6.0,0,0,test_unseen_subject_seen_item
pluto_7.0,s10081,s10081_pluto_7.0,1,0,test_unseen_subject_seen_item
pluto_7.0,s10111,s10111_pluto_7.0,0,1,test_unseen_subject_seen_item
pluto_7.0,s10115,s10115_pluto_7.0,1,1,test_unseen_subject_seen_item
pluto_7.0,s10158,s10158_pluto_7.0,1,1,test_unseen_subject_seen_item
pluto_7.0,s10159,s10159_pluto_7.0,1,1,test_unseen_subject_seen_item
pluto_7.0,s10160,s10160_pluto_7.0,1,0,test_unseen_subject_seen_item
pluto_7.0,s10165,s10165_pluto_7.0,1,0,test_unseen_subject_seen_item
pluto_7.0,s10180,s10180_pluto_7.0,1,1,test_unseen_subject_seen_item
pluto_7.0,s10181,s10181_pluto_7.0,0,1,test_unseen_subject_seen_item
pluto_7.0,s10196,s10196_pluto_7.0,1,0,test_unseen_subject_seen_item
pluto_8.0,s10081,s10081_pluto_8.0,1,1,test_unseen_subject_seen_item
pluto_8.0,s10111,s10111_pluto_8.0,1,1,test_unseen_subject_seen_item
pluto_8.0,s10115,s10115_pluto_8.0,1,1,test_unseen_subject_seen_item
pluto_8.0,s10158,s10158_pluto_8.0,1,1,test_unseen_subject_seen_item
pluto_8.0,s10159,s10159_pluto_8.0,1,0,test_unseen_subject_seen_item
pluto_8.0,s10160,s10160_pluto_8.0,1,1,test_unseen_subject_seen_item
pluto_8.0,s10165,s10165_pluto_8.0,1,1,test_unseen_subject_seen_item
pluto_8.0,s10180,s10180_pluto_8.0,1,0,test_unseen_subject_seen_item
pluto_8.0,s10181,s10181_pluto_8.0,0,1,test_unseen_subject_seen_item
pluto_8.0,s10196,s10196_pluto_8.0,0,0,test_unseen_subject_seen_item
prisoners_dilemma_0.0,s10081,s10081_prisoners_dilemma_0.0,1,0,test_unseen_subject_seen_item
prisoners_dilemma_0.0,s10111,s10111_prisoners_dilemma_0.0,1,0,test_unseen_subject_seen_item
prisoners_dilemma_0.0,s10115,s10115_prisoners_dilemma_0.0,1,0,test_unseen_subject_seen_item
prisoners_dilemma_0.0,s10158,s10158_prisoners_dilemma_0.0,1,1,test_unseen_subject_seen_item
prisoners_dilemma_0.0,s10159,s10159_prisoners_dilemma_0.0,1,1,test_unseen_subject_seen_item
prisoners_dilemma_0.0,s10160,s10160_prisoners_dilemma_0.0,1,0,test_unseen_subject_seen_item
prisoners_dilemma_0.0,s10165,s10165_prisoners_dilemma_0.0,0,0,test_unseen_subject_seen_item
prisoners_dilemma_0.0,s10180,s10180_prisoners_dilemma_0.0,1,0,test_unseen_subject_seen_item
prisoners_dilemma_0.0,s10181,s10181_prisoners_dilemma_0.0,1,1,test_unseen_subject_seen_item
prisoners_dilemma_0.0,s10196,s10196_prisoners_dilemma_0.0,1,0,test_unseen_subject_seen_item
prisoners_dilemma_1.0,s10081,s10081_prisoners_dilemma_1.0,1,1,test_unseen_subject_seen_item
prisoners_dilemma_1.0,s10111,s10111_prisoners_dilemma_1.0,0,0,test_unseen_subject_seen_item
prisoners_dilemma_1.0,s10115,s10115_prisoners_dilemma_1.0,0,0,test_unseen_subject_seen_item
prisoners_dilemma_1.0,s10158,s10158_prisoners_dilemma_1.0,1,1,test_unseen_subject_seen_item
prisoners_dilemma_1.0,s10159,s10159_prisoners_dilemma_1.0,1,0,test_unseen_subject_seen_item
prisoners_dilemma_1.0,s10160,s10160_prisoners_dilemma_1.0,0,0,test_unseen_subject_seen_item
prisoners_dilemma_1.0,s10165,s10165_prisoners_dilemma_1.0,0,1,test_unseen_subject_seen_item
prisoners_dilemma_1.0,s10180,s10180_prisoners_dilemma_1.0,0,1,test_unseen_subject_seen_item
prisoners_dilemma_1.0,s10181,s10181_prisoners_dilemma_1.0,0,1,test_unseen_subject_seen_item
prisoners_dilemma_1.0,s10196,s10196_prisoners_dilemma_1.0,0,0,test_unseen_subject_seen_item
prisoners_dilemma_2.0,s10081,s10081_prisoners_dilemma_2.0,0,1,test_unseen_subject_seen_item
prisoners_dilemma_2.0,s10111,s10111_prisoners_dilemma_2.0,1,1,test_unseen_subject_seen_item
prisoners_dilemma_2.0,s10115,s10115_prisoners_dilemma_2.0,0,1,test_unseen_subject_seen_item
prisoners_dilemma_2.0,s10158,s10158_prisoners_dilemma_2.0,0,0,test_unseen_subject_seen_item
prisoners_dilemma_2.0,s10159,s10159_prisoners_dilemma_2.0,0,1,test_unseen_subject_seen_item
prisoners_dilemma_2.0,s10160,s10160_prisoners_dilemma_2.0,1,1,test_unseen_subject_seen_item
prisoners_dilemma_2.0,s10165,s10165_prisoners_dilemma_2.0,0,1,test_unseen_subject_seen_item
prisoners_dilemma_2.0,s10180,s10180_prisoners_dilemma_2.0,0,1,test_unseen_subject_seen_item
